gene	log2FC	pval	FDR
ENSG00000236009	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236036	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236052	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236053	-0.05952698615412372	0.6033608431046646	0.8536310863794486
ENSG00000236075	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236076	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236082	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236088	-0.021456584918481347	0.7108995612028461	0.8536310863794486
ENSG00000279011	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000279009	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236102	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236109	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000235830	-0.06791326904319084	0.5695851270273162	0.8536310863794486
ENSG00000278990	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000235201	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000235198	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000101955	0.0447619399554402	0.6217283782288385	0.8536310863794486
ENSG00000234296	-0.03802032725339266	0.6225342011257069	0.8536310863794486
ENSG00000234303	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000279083	-0.058742852988655836	0.6402963188929094	0.8536310863794486
ENSG00000234352	-0.046510798089665406	0.7289957431462979	0.8536310863794486
ENSG00000234378	0.054421884600382	0.6706908565843036	0.8536310863794486
ENSG00000234384	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234387	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234396	-0.06859719141090104	0.5437536260696556	0.8536310863794486
ENSG00000101938	0.08436975336845731	0.6492693323535896	0.8536310863794486
ENSG00000234438	-0.05978511964465011	0.6221556426698398	0.8536310863794486
ENSG00000234445	-0.026033260162808103	0.7396654909834787	0.8536310863794486
ENSG00000101958	-0.036569619403943654	0.734932353040191	0.8536310863794486
ENSG00000279077	0.08602409635320785	0.5501909274275703	0.8536310863794486
ENSG00000234455	-0.02879462986365655	0.5845281659034212	0.8536310863794486
ENSG00000234456	-0.0961204737896022	0.5685945057910281	0.8536310863794486
ENSG00000234464	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234474	-0.0583581811785939	0.5890522569431035	0.8536310863794486
ENSG00000234477	0.048700347758796725	0.6645930722737847	0.8536310863794486
ENSG00000234503	-0.03356991426085065	0.6817343766846342	0.8536310863794486
ENSG00000234520	-0.05984979231532639	0.6477234411153436	0.8536310863794486
ENSG00000234527	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234542	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234551	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234567	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000101882	-0.023232525009466265	0.6820042714194195	0.8536310863794486
ENSG00000234452	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234286	-0.03898401050966438	0.726872444084892	0.8536310863794486
ENSG00000234244	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234225	0.056517009488304515	0.6910415335691107	0.8536310863794486
ENSG00000279097	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000102024	0.09728619422644247	0.6257046727531992	0.8536310863794486
ENSG00000233978	-0.02813261926882582	0.718090990090916	0.8536310863794486
ENSG00000234022	-0.03989330664229199	0.5968272124420478	0.8536310863794486
ENSG00000234028	-0.02217958798328379	0.6822725200130327	0.8536310863794486
ENSG00000234052	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000279095	-0.019361120417600075	0.7410134751885342	0.8536310863794486
ENSG00000279094	0.09866841866427478	0.6534637555048874	0.8536310863794486
ENSG00000234104	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234105	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234111	0.05968987495554612	0.6661734620302253	0.8536310863794486
ENSG00000234132	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234139	-0.054682541239109095	0.6668425503797705	0.8536310863794486
ENSG00000279092	-0.019662186274824967	0.6497911336173676	0.8536310863794486
ENSG00000234148	0.026763495117319624	0.719431623680642	0.8536310863794486
ENSG00000234149	-0.02718158791659578	0.704652814454362	0.8536310863794486
ENSG00000234166	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234169	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234171	-0.017484086393561693	0.6535851014639393	0.8536310863794486
ENSG00000234172	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234174	-0.03141588121332928	0.6099259331158524	0.8536310863794486
ENSG00000279090	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234183	0.07808396870176204	0.5848928527709576	0.8536310863794486
ENSG00000234190	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234191	-0.04553664475446417	0.6926459696045877	0.8536310863794486
ENSG00000234207	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234223	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000279075	0.058359417733111985	0.5656252379440961	0.8536310863794486
ENSG00000235200	-0.06007565968783274	0.6098329848965941	0.8536310863794486
ENSG00000234579	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234622	0.04038575668140715	0.660323313888536	0.8536310863794486
ENSG00000234945	0.0496657228182974	0.6985895608684243	0.8536310863794486
ENSG00000234952	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234953	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234961	0.038919397648191634	0.5388599816402994	0.8536310863794486
ENSG00000234967	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234973	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234977	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234979	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234997	0.03791067938806125	0.6883764809103542	0.8536310863794486
ENSG00000235032	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000235035	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000101670	-0.08128410577077827	0.6717766822800193	0.8536310863794486
ENSG00000279051	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000235051	-0.043040755285065235	0.6877144034360199	0.8536310863794486
ENSG00000235056	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000235059	0.02050655886498795	0.7441543155052981	0.8536310863794486
ENSG00000235066	0.058812046299214216	0.5468911998427672	0.8536310863794486
ENSG00000235077	0.07904437135062148	0.5424803360764989	0.8536310863794486
ENSG00000101638	-0.057915131889347826	0.539241007819866	0.8536310863794486
ENSG00000101624	0.012751073375794952	0.6666506236485934	0.8536310863794486
ENSG00000235118	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000279043	-0.07036590110245677	0.6289370612785496	0.8536310863794486
ENSG00000235152	0.027576058443145313	0.6708262238272471	0.8536310863794486
ENSG00000235154	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000235168	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000235189	-0.06171615517656981	0.6102718634192188	0.8536310863794486
ENSG00000101665	-0.045802227080023794	0.6506064275160124	0.8536310863794486
ENSG00000279056	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234940	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234918	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234626	-0.026309321081785852	0.6183845788924538	0.8536310863794486
ENSG00000234636	0.016424755589621087	0.7197990169498936	0.8536310863794486
ENSG00000234647	0.047885858334124065	0.6722323107882959	0.8536310863794486
ENSG00000234675	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234677	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234703	-0.041216964401288136	0.5378440357924383	0.8536310863794486
ENSG00000234710	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234712	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234756	-0.04423326111306067	0.5540744064899554	0.8536310863794486
ENSG00000279066	-0.047795963840162714	0.7326273885704861	0.8536310863794486
ENSG00000234767	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234768	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234772	-0.052841758792814886	0.6554284577860452	0.8536310863794486
ENSG00000234776	0.041109553722483816	0.69550928838949	0.8536310863794486
ENSG00000234787	-0.023200989779234238	0.7084450526285603	0.8536310863794486
ENSG00000234791	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234796	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000279065	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000279064	0.07861462846288342	0.586241511023776	0.8536310863794486
ENSG00000234854	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234855	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234859	-0.029364864520129957	0.6313297718395956	0.8536310863794486
ENSG00000234862	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000234877	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000101773	0.032019859541271734	0.5439972107867411	0.8536310863794486
ENSG00000279059	0.014421388112348499	0.6274736928422612	0.8536310863794486
ENSG00000234913	-0.05844899723386504	0.7103852005172904	0.8536310863794486
ENSG00000234601	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278989	0.051156346563914434	0.6649015138597674	0.8536310863794486
ENSG00000236387	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236392	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237845	0.022785643586335252	0.6681100134400144	0.8536310863794486
ENSG00000237870	0.03148749687858232	0.6958897064384089	0.8536310863794486
ENSG00000237874	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237877	0.022028655127275476	0.676047353243201	0.8536310863794486
ENSG00000237879	-0.018646435762119884	0.6039367796745438	0.8536310863794486
ENSG00000237896	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278921	-0.026756696713297723	0.5562610933699016	0.8536310863794486
ENSG00000237934	-0.03628561741941977	0.7360773533897804	0.8536310863794486
ENSG00000237937	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237941	-0.058277324871591346	0.5351303110610345	0.8536310863794486
ENSG00000237943	-0.03954816432639685	0.7102620908573232	0.8536310863794486
ENSG00000237947	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237843	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237950	-0.02937938486403091	0.5985127305255016	0.8536310863794486
ENSG00000278920	-0.01620493497287434	0.6169163988503656	0.8536310863794486
ENSG00000237992	-0.08479768438501867	0.5353854048675275	0.8536310863794486
ENSG00000101134	-0.04277887301050254	0.6596484247856402	0.8536310863794486
ENSG00000237994	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238004	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238010	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238022	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238031	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238035	-0.03359912617463823	0.5998746012886611	0.8536310863794486
ENSG00000101126	0.040725942331399256	0.6452925666780682	0.8536310863794486
ENSG00000238054	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238062	0.04564843476989561	0.7130405248058387	0.8536310863794486
ENSG00000237988	0.04049897488294818	0.7276939564051146	0.8536310863794486
ENSG00000237836	0.09212296753918503	0.5367404433533574	0.8536310863794486
ENSG00000237832	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237819	-0.07545462731631691	0.5797296045156862	0.8536310863794486
ENSG00000278945	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237520	-0.04668856613062866	0.5863177076355817	0.8536310863794486
ENSG00000237524	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278941	-0.03336068502154471	0.5903293770233757	0.8536310863794486
ENSG00000237532	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237534	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237552	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237567	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237568	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237596	-0.032383171003116384	0.6060401983183428	0.8536310863794486
ENSG00000237605	-0.0545807900965013	0.7078978114355466	0.8536310863794486
ENSG00000237609	0.05156477802280113	0.7438440179087102	0.8536310863794486
ENSG00000237612	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278929	-0.04061125703323065	0.61641985970628	0.8536310863794486
ENSG00000237667	0.05028615906317874	0.6151489071035598	0.8536310863794486
ENSG00000101166	-0.04246553567233935	0.5628793959479552	0.8536310863794486
ENSG00000237699	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237707	-0.019621105171889336	0.7361191182819358	0.8536310863794486
ENSG00000237713	0.03736212786062498	0.7348955767057258	0.8536310863794486
ENSG00000237720	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237737	0.06478853609918833	0.5597783512388483	0.8536310863794486
ENSG00000237750	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237760	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237781	-0.0610486147479149	0.6088476491799217	0.8536310863794486
ENSG00000237790	-0.03548776176927504	0.7210036557955655	0.8536310863794486
ENSG00000278923	-0.025613553760834906	0.732943737990303	0.8536310863794486
ENSG00000237803	-0.046192678532434694	0.5565203161349622	0.8536310863794486
ENSG00000238123	-0.015344945416094546	0.7428663519896503	0.8536310863794486
ENSG00000237500	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238124	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238131	-0.03857379077429779	0.6993764020556632	0.8536310863794486
ENSG00000238417	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238426	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238431	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238441	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238446	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238447	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238456	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238457	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238468	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238498	0.033706315825251215	0.6690804314300938	0.8536310863794486
ENSG00000238500	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238509	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238410	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238517	-0.032293849007802494	0.6691858416048896	0.8536310863794486
ENSG00000238542	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238554	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238558	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238561	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238562	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238578	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238584	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238585	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238594	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238597	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238609	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238616	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238529	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238406	-0.04116710922680278	0.7014663466222602	0.8536310863794486
ENSG00000238399	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238382	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238160	-0.040347512336886465	0.683903337536661	0.8536310863794486
ENSG00000238164	-0.03407278718125095	0.6061369531299652	0.8536310863794486
ENSG00000238176	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238192	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238202	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238207	-0.049793585184988054	0.5440875466213376	0.8536310863794486
ENSG00000238212	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238243	0.06183660471118335	0.6232889459051609	0.8536310863794486
ENSG00000238246	0.05124396635299466	0.7175201567469988	0.8536310863794486
ENSG00000238260	0.054161700498042475	0.7182787808081338	0.8536310863794486
ENSG00000238262	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238266	0.027537010321026623	0.6975394234754486	0.8536310863794486
ENSG00000238270	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238277	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238282	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238287	0.0708468327557934	0.5958297110604331	0.8536310863794486
ENSG00000238302	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238304	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238311	0.058922053670654784	0.543563154204077	0.8536310863794486
ENSG00000238317	-0.05268245283363726	0.7023930445796851	0.8536310863794486
ENSG00000278911	0.09368854725604059	0.5367979231983913	0.8536310863794486
ENSG00000238326	-0.028435399990342808	0.701846143103265	0.8536310863794486
ENSG00000238344	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238357	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238367	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238374	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238379	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000238129	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237491	0.022970748788796236	0.5567885617098687	0.8536310863794486
ENSG00000237481	0.03615054370399423	0.666246068937331	0.8536310863794486
ENSG00000237464	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236656	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236664	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236666	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236676	0.023249881229485958	0.6714579474488114	0.8536310863794486
ENSG00000236682	0.025954509628972833	0.5495173061524744	0.8536310863794486
ENSG00000236700	0.059581890189479236	0.5984081838697799	0.8536310863794486
ENSG00000236703	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236711	-0.05131278238503123	0.6556755854831015	0.8536310863794486
ENSG00000236716	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236719	-0.09048080460526231	0.5523543483413071	0.8536310863794486
ENSG00000236720	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236751	-0.03993265315756597	0.570428412532199	0.8536310863794486
ENSG00000236651	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236756	0.04316388328963594	0.586689997994045	0.8536310863794486
ENSG00000236761	-0.05483462361678587	0.6592377595158181	0.8536310863794486
ENSG00000236769	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278971	-0.040878804204015934	0.5674008737409288	0.8536310863794486
ENSG00000236795	-0.03285899974314416	0.6889581402722561	0.8536310863794486
ENSG00000236800	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236827	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236828	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236833	0.06292399388751757	0.7298666422142094	0.8536310863794486
ENSG00000236836	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000012963	-0.03043655018460223	0.6805416332473783	0.8536310863794486
ENSG00000236842	0.053035832324460463	0.5907908160799127	0.8536310863794486
ENSG00000236849	-0.05303699550698382	0.6705708039870315	0.8536310863794486
ENSG00000236758	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236637	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236634	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236627	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278988	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236398	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236403	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278987	0.07995627563954755	0.5575754338237783	0.8536310863794486
ENSG00000236408	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236414	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000101331	0.09194395958748591	0.7044460266885626	0.8536310863794486
ENSG00000236436	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236444	0.08107883736263655	0.5624547864936618	0.8536310863794486
ENSG00000236457	-0.0337560167962086	0.6340271193879823	0.8536310863794486
ENSG00000236466	-0.047873553343638076	0.6069001556867717	0.8536310863794486
ENSG00000236469	-0.03906951192859248	0.5381277917989341	0.8536310863794486
ENSG00000236471	-0.039966107966664666	0.7248134287827961	0.8536310863794486
ENSG00000236481	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236498	-0.0501930269639384	0.6616804189778367	0.8536310863794486
ENSG00000236507	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236508	0.023479607177267964	0.687574700182295	0.8536310863794486
ENSG00000236511	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278980	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278979	0.05141517587742356	0.6940991480157647	0.8536310863794486
ENSG00000236543	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236545	-0.04983269874535756	0.7284654524262182	0.8536310863794486
ENSG00000236546	-0.04065652689371396	0.6147532363737519	0.8536310863794486
ENSG00000278977	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236597	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236601	-0.024663741762107533	0.6880245487368539	0.8536310863794486
ENSG00000236609	0.04653719493887243	0.622012152253083	0.8536310863794486
ENSG00000236856	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236858	0.06387824951816312	0.6236185939410459	0.8536310863794486
ENSG00000236861	0.031120873492852974	0.5438950019939407	0.8536310863794486
ENSG00000278967	-0.05228639910473892	0.6350859488164591	0.8536310863794486
ENSG00000237254	-0.032378952483679	0.5593656449380866	0.8536310863794486
ENSG00000237259	-0.028816593220896997	0.7249752719954417	0.8536310863794486
ENSG00000237266	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237281	0.03717617805473153	0.5907158170609522	0.8536310863794486
ENSG00000237286	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237290	-0.05449633498387435	0.5714547907315277	0.8536310863794486
ENSG00000237292	-0.06203701049755894	0.5542448703621992	0.8536310863794486
ENSG00000237293	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237298	-0.024942445662451185	0.551254591183721	0.8536310863794486
ENSG00000237301	0.02216199522032669	0.6448057782402804	0.8536310863794486
ENSG00000237311	-0.04008815849987532	0.5441671680749995	0.8536310863794486
ENSG00000237312	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237316	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237326	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278953	-0.04036407670146158	0.7164816777351188	0.8536310863794486
ENSG00000237342	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237346	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237365	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237371	-0.033357572283052944	0.7103941982381934	0.8536310863794486
ENSG00000237380	0.01768722004106449	0.581538885403406	0.8536310863794486
ENSG00000237389	-0.06551365515866203	0.6177700994184239	0.8536310863794486
ENSG00000237407	-0.027676975186910313	0.6180944968048272	0.8536310863794486
ENSG00000237410	0.06491714996730691	0.628760575890223	0.8536310863794486
ENSG00000278946	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237457	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237460	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237463	-0.05843267345048153	0.586976802229892	0.8536310863794486
ENSG00000237235	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000233969	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278958	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000101198	0.07898902814129283	0.5549035198824874	0.8536310863794486
ENSG00000236883	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278964	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000278963	-0.06821345281634783	0.5657943802697861	0.8536310863794486
ENSG00000236908	-0.07206437264961735	0.6360643647067146	0.8536310863794486
ENSG00000236936	-0.06144068530272251	0.6559324080442632	0.8536310863794486
ENSG00000236947	-0.07714361529886654	0.5680111372452661	0.8536310863794486
ENSG00000236950	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236958	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236975	0.05101093332758233	0.739841535035265	0.8536310863794486
ENSG00000236981	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000236986	-0.04585434999448523	0.6389109830990172	0.8536310863794486
ENSG00000236999	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237019	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237020	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237057	-0.03963520236709045	0.5677800653319869	0.8536310863794486
ENSG00000237062	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237092	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237110	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000101204	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237128	-0.03703019728462503	0.6608647670682771	0.8536310863794486
ENSG00000237136	-0.0409443920874597	0.7282543252901053	0.8536310863794486
ENSG00000237152	-0.04815760984807771	0.7013011401149277	0.8536310863794486
ENSG00000237179	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237189	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237197	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000237200	0.061866615063835284	0.6455599741248164	0.8536310863794486
ENSG00000237208	0.03302300071600192	0.6883738214529566	0.8536310863794486
ENSG00000237233	0.05610614425722882	0.6990098550634953	0.8536310863794486
ENSG00000238619	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000233968	0.029834883495098108	0.6918160437749258	0.8536310863794486
ENSG00000233945	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000279273	-0.05056344237137772	0.663652560440498	0.8536310863794486
ENSG00000230631	0.003193242735689772	0.7450247186601766	0.8536310863794486
ENSG00000230648	0.09166846339119683	0.5731528584924065	0.8536310863794486
